26.9090909090909	27.2941176470588	40.2758620689655	24.9302325581395	.	.
.	17.8823529411765	.	.	.	27.906976744186
16	.	.	.	16	.
16	21.6470588235294	16	16	16	.
16	16	19.5310344827586	16	.	23.4418604651163
.	16	38.0689655172414	.	.	.
16	16	16	.	.	16
18.7272727272727	.	.	.	.	.
16	.	.	16	17.5238095238095	.
16	17.8823529411765	18.3540229885057	16	16	18.9767441860465
29.6363636363636	.	.	.	.	.
.	16	16	18.9767441860465	.	32.3720930232558
.	16	16	16	16	18.9767441860465
.	.	.	.	.	.
24.1818181818182	.	.	.	.	23.4418604651163
16	16	16	.	.	.
.	29.1764705882353	22.6206896551724	16	17.5238095238095	.
16	16	16	16	16	16
.	17.8823529411765	.	.	.	.
24.1818181818182	17.8823529411765	.	.	.	16
.	16	16	16	.	16
59.6363636363636	16	16	16	16	16
16	16	16	16	16	16
16	.	18.2068965517241	16	.	18.9767441860465
16	16	16	.	.	.
16	.	16	.	.	.
21.4545454545455	36.7058823529412	35.8620689655172	18.9767441860465	19.0476190476191	21.953488372093
21.4545454545455	16	.	.	.	.
67.8181818181818	57.4117647058824	60.1379310344828	36.8372093023256	.	42.7906976744186
18.7272727272727	17.8823529411765	42.4827586206897	.	.	16
29.6363636363636	29.1764705882353	.	16	22.0952380952381	20.4651162790698
18.7272727272727	16	16	.	.	.
.	.	.	.	.	.
21.4545454545455	16	16	16	17.8754578754579	17.4883720930233
21.4545454545455	19.7647058823529	16	18.9767441860465	20.8761904761905	.
16	.	.	.	.	23.4418604651163
16	17.8823529411765	16	.	.	16
18.7272727272727	16	16	16	22.0952380952381	16
18.7272727272727	16	.	17.4883720930233	16	.
18.7272727272727	29.1764705882353	.	.	16	.
18.7272727272727	16	16	16	16	16
16	.	24.8275862068966	.	22.0952380952381	16
24.1818181818182	17.8823529411765	.	.	.	16
18.7272727272727	16	16	16	.	17.4883720930233
16	.	.	.	.	.
21.4545454545455	16	20.4137931034483	17.4883720930233	19.0476190476191	.
16	16	16	16	16	26.4186046511628
16	16	16	16	16	16
.	32.9411764705882	29.2413793103448	26.4186046511628	41.9047619047619	.
16	29.1764705882353	.	.	.	17.4883720930233
54.1818181818182	19.7647058823529	42.4827586206897	.	28.1904761904762	33.8604651162791
16	16	16	16	16	16
18.7272727272727	16	24.8275862068966	21.953488372093	25.1428571428571	16
.	16	16	16	16	18.9767441860465
16	.	.	.	20.5714285714286	.
29.6363636363636	.	.	.	35.8095238095238	26.4186046511628
21.4545454545455	16	.	.	16	.
16	17.8823529411765	16	16	22.0952380952381	18.9767441860465
21.4545454545455	17.8823529411765	20.4137931034483	17.4883720930233	17.5238095238095	17.4883720930233
19.6363636363636	16	.	18.3813953488372	17.5238095238095	21.953488372093
16	16	16	17.4883720930233	23.6190476190476	17.4883720930233
.	.	.	.	.	.
21.4545454545455	27.2941176470588	27.0344827586207	20.4651162790698	29.7142857142857	.
16	16	16	16	.	16
.	16	.	.	17.5238095238095	16
26.9090909090909	19.7647058823529	18.2068965517241	35.3488372093023	25.1428571428571	16
.	21.6470588235294	16	16	16	16
37.8181818181818	40.4705882352941	.	.	.	.
.	16	16	.	.	.
16	.	16	.	.	.
26.9090909090909	17.8823529411765	16	17.4883720930233	20.5714285714286	27.906976744186
.	.	.	.	.	.
18.7272727272727	.	16	16	17.5238095238095	17.4883720930233
.	16	16	16	.	18.9767441860465
16	16	19.5310344827586	16	.	23.4418604651163
24.1818181818182	25.4117647058824	60.1379310344828	20.4651162790698	25.1428571428571	20.4651162790698
18.7272727272727	16	16	16	16	16
32.3636363636364	17.8823529411765	24.8275862068966	24.9302325581395	20.5714285714286	16
26.9090909090909	17.8823529411765	.	38.3255813953488	.	.
26.9090909090909	16	20.4137931034483	.	.	29.3953488372093
16	16	20.4137931034483	.	17.5238095238095	17.4883720930233
16	19.7647058823529	20.4137931034483	18.9767441860465	19.0476190476191	.
32.3636363636364	.	.	.	.	.
21.4545454545455	16	16	16	.	16
16	16	16	16	16	16
.	17.8823529411765	18.2068965517241	20.4651162790698	16	17.4883720930233
16	16	16	.	16	17.4883720930233
18.7272727272727	.	18.2068965517241	.	.	26.4186046511628
18.7272727272727	16	.	.	17.5238095238095	.
.	.	.	.	.	.
.	.	22.6206896551724	17.4883720930233	16	17.4883720930233
16	16	20.4137931034483	.	29.7142857142857	.
18.7272727272727	16	.	.	.	18.9767441860465
16	16	18.2068965517241	16	16	16
16	16	16	17.4883720930233	.	17.4883720930233
16	16	.	.	.	.
.	29.1764705882353	20.4137931034483	.	22.0952380952381	24.9302325581395
16	16	18.2068965517241	16	16	20.4651162790698
18.7272727272727	17.8823529411765	18.2068965517241	18.9767441860465	16	18.9767441860465
16	16	16	16	17.5238095238095	16
24.1818181818182	19.7647058823529	16	16	16	16
24.1818181818182	16	16	41.3023255813954	16	23.4418604651163
18.7272727272727	16	16	16	.	.
.	.	20.4137931034483	18.9767441860465	23.6190476190476	.
21.4545454545455	19.7647058823529	18.2068965517241	24.9302325581395	17.5238095238095	.
.	19.7647058823529	16	18.9767441860465	29.7142857142857	.
16	29.1764705882353	31.448275862069	.	.	.
18.7272727272727	16	.	21.953488372093	19.0476190476191	20.4651162790698
21.4545454545455	19.7647058823529	16	.	.	.
16	.	24.8275862068966	.	22.0952380952381	16
18.7272727272727	16	.	17.4883720930233	16	.
24.1818181818182	.	16	.	.	.
18.7272727272727	16	16	.	16	16
16	21.6470588235294	16	16	16	16
.	16	16	16	.	16
21.4545454545455	34.8235294117647	24.8275862068966	.	.	.
.	.	.	.	16	16
16	16	.	.	.	.
32.3636363636364	21.6470588235294	22.6206896551724	.	.	27.906976744186
16	.	.	.	.	17.4883720930233
16	16	16	.	.	16
.	27.2941176470588	42.4827586206897	.	.	.
21.4545454545455	17.8823529411765	16	.	16	.
35.0909090909091	25.4117647058824	22.6206896551724	16	16	23.4418604651163
24.1818181818182	19.7647058823529	18.2068965517241	.	.	.
21.4545454545455	.	18.2068965517241	20.4651162790698	16	.
35.0909090909091	19.7647058823529	20.4137931034483	35.3488372093023	20.5714285714286	47.2558139534884
18.7272727272727	17.8823529411765	18.2068965517241	16	16	16
.	16	16	16	.	18.9767441860465
18.7272727272727	.	24.8275862068966	18.9767441860465	32.7619047619048	20.4651162790698
.	17.8823529411765	27.0344827586207	17.4883720930233	23.6190476190476	18.9767441860465
16	16	18.2068965517241	16	16	16
.	31.0588235294118	.	.	.	18.9767441860465
.	.	.	.	.	.
21.4545454545455	17.8823529411765	18.2068965517241	17.4883720930233	16	18.9767441860465
16	21.6470588235294	.	.	.	20.4651162790698
26.9090909090909	17.8823529411765	16	16	16	16
29.6363636363636	16	16	26.4186046511628	17.5238095238095	35.3488372093023
16	31.0588235294118	22.6206896551724	16	16	16
16	17.8823529411765	18.2068965517241	.	20.5714285714286	24.9302325581395
16	16	16	16	16	35.3488372093023
16	23.5294117647059	29.2413793103448	.	.	.
16	16	16	.	.	.
16	16	18.2068965517241	16	16	16
.	16	16	.	.	16
.	.	.	.	.	.
21.4545454545455	17.8823529411765	16	16	19.0476190476191	16
21.4545454545455	23.5294117647059	20.4137931034483	18.9767441860465	37.3333333333333	.
16	17.8823529411765	16	16	19.0476190476191	.
18.7272727272727	16	16	.	16	16
.	19.7647058823529	.	23.4418604651163	32.7619047619048	18.9767441860465
18.7272727272727	16	16	.	.	.
18.7272727272727	17.8823529411765	18.2068965517241	.	16	.
.	21.6470588235294	16	.	.	.
21.4545454545455	.	.	.	.	.
21.4545454545455	.	.	.	.	.
16	19.7647058823529	16	16	.	.
24.1818181818182	16	18.2068965517241	17.4883720930233	.	.
46.5454545454545	16	16	17.4883720930233	19.0476190476191	16
18.7272727272727	17.8823529411765	16	16	16	16
24.7272727272727	21.6470588235294	.	.	.	.
16	17.8823529411765	16	.	22.0952380952381	16
16	16	38.0689655172414	18.9767441860465	16	20.7627906976744
21.4545454545455	17.8823529411765	18.2068965517241	.	.	16
37.8181818181818	40.4705882352941	.	.	.	.
16	16	16	16	19.0476190476191	21.953488372093
.	16	.	.	.	.
16	16	.	.	.	.
16	16	20.4137931034483	17.4883720930233	.	17.4883720930233
24.1818181818182	19.7647058823529	.	.	.	.
.	32.9411764705882	24.8275862068966	18.9767441860465	17.5238095238095	24.9302325581395
.	25.4117647058824	16	16	17.5238095238095	53.2093023255814
24.1818181818182	17.8823529411765	18.2068965517241	16	16	16
16	16	16	16	16	16
21.4545454545455	17.8823529411765	16	.	.	20.4651162790698
16	16	16	.	.	.
24.1818181818182	16	16	16	20.5714285714286	17.4883720930233
16	.	.	.	.	.
24.1818181818182	19.0117647058824	18.2068965517241	23.4418604651163	17.5238095238095	.
29.6363636363636	16	16	26.4186046511628	17.5238095238095	35.3488372093023
16	16	38.0689655172414	18.9767441860465	16	20.7627906976744
21.4545454545455	.	.	.	.	16
18.7272727272727	16	16	16	16	16
18.7272727272727	16	16	16	16	16
37.8181818181818	29.1764705882353	.	.	.	.
24.1818181818182	32.9411764705882	38.0689655172414	.	.	.
21.4545454545455	16	16	16	16	17.4883720930233
16	19.7647058823529	.	.	16	.
16	.	20.4137931034483	24.9302325581395	19.0476190476191	16
21.4545454545455	.	.	.	.	.
21.4545454545455	16	20.4137931034483	26.4186046511628	17.5238095238095	.
35.0909090909091	19.7647058823529	18.2068965517241	21.953488372093	26.6666666666667	21.953488372093
21.4545454545455	19.7647058823529	.	.	.	.
56.9090909090909	.	.	27.906976744186	22.0952380952381	18.9767441860465
26.9090909090909	21.6470588235294	.	.	.	20.4651162790698
18.7272727272727	21.6470588235294	18.2068965517241	17.4883720930233	.	16
32.3636363636364	16	16	26.4186046511628	17.5238095238095	35.3488372093023
16	16	18.2068965517241	.	.	.
.	16	.	.	17.5238095238095	16
.	25.4117647058824	.	.	.	18.9767441860465
21.4545454545455	16	16	16	17.8754578754579	17.4883720930233
16	31.0588235294118	22.6206896551724	16	16	16
16	16	16	16	25.1428571428571	16
80	44.2352941176471	.	18.9767441860465	.	41.3023255813954
16	16	16	.	.	.
.	19.7647058823529	22.6206896551724	16	.	17.4883720930233
16	19.7647058823529	16	16	16	.
26.9090909090909	48	35.8620689655172	32.3720930232558	23.6190476190476	78.5116279069768
16	16	16	17.4883720930233	.	17.4883720930233
18.7272727272727	.	.	.	.	.
18.7272727272727	.	.	.	.	.
.	.	.	.	.	.
16	17.8823529411765	18.2068965517241	16	19.0476190476191	19.1751937984496
18.7272727272727	17.8823529411765	42.4827586206897	.	.	16
21.4545454545455	.	.	.	.	.
19.6363636363636	16	.	18.3813953488372	17.5238095238095	21.953488372093
32.3636363636364	.	.	.	.	.
18.7272727272727	21.6470588235294	27.0344827586207	.	26.6666666666667	20.4651162790698
21.4545454545455	17.8823529411765	18.2068965517241	17.4883720930233	16	16
24.1818181818182	17.8823529411765	.	.	19.0476190476191	29.3953488372093
37.8181818181818	27.2941176470588	29.2413793103448	57.6744186046512	20.5714285714286	60.6511627906977
26.9090909090909	.	20.4137931034483	20.4651162790698	32.7619047619048	48.7441860465116
21.4545454545455	16	20.4137931034483	17.4883720930233	19.0476190476191	.
18.7272727272727	16	16	.	.	.
18.7272727272727	21.6470588235294	24.8275862068966	18.9767441860465	17.5238095238095	16
18.7272727272727	16	16	16	.	16
32.3636363636364	21.6470588235294	22.6206896551724	.	.	27.906976744186
16	16	18.2068965517241	16	16	16
26.9090909090909	16	20.4137931034483	.	.	29.3953488372093
46	32.9411764705882	53.5172413793104	.	25.1428571428571	.
.	16	16	.	.	.
21.4545454545455	.	29.2413793103448	.	.	.
16	16	16	16	16	16
46	29.1764705882353	35.8620689655172	35.3488372093023	20.5714285714286	36.8372093023256
18.7272727272727	16	.	.	.	.
24.1818181818182	16	18.2068965517241	18.9767441860465	16	17.4883720930233
26.9090909090909	27.2941176470588	40.2758620689655	24.9302325581395	.	.
37.8181818181818	29.1764705882353	.	.	.	.
16	16	.	.	.	17.4883720930233
18.7272727272727	16	16	16	16	16
.	31.0588235294118	22.6206896551724	16	17.5238095238095	.
16	23.5294117647059	.	16	16	.
16	16	16	16	16	16
.	.	.	.	.	24.9302325581395
21.4545454545455	17.8823529411765	18.2068965517241	17.4883720930233	26.6666666666667	20.4651162790698
18.7272727272727	16	16	17.4883720930233	.	.
.	.	.	.	.	.
21.4545454545455	34.8235294117647	24.8275862068966	.	.	.
16	16	16	.	.	16
26.9090909090909	42.3529411764706	66.7586206896552	77.0232558139535	73.9047619047619	.
.	16	.	.	.	.
18.7272727272727	.	.	.	.	.
.	.	.	.	.	.
37.8181818181818	18.0078431372549	31.448275862069	24.9302325581395	.	.
16	17.8823529411765	18.2068965517241	26.4186046511628	80	.
18.7272727272727	16	16	.	16	16
24.1818181818182	16	.	.	.	.
18.7272727272727	17.8823529411765	16	16	17.5238095238095	.
21.4545454545455	17.8823529411765	18.2068965517241	18.9767441860465	19.0476190476191	18.9767441860465
16	17.8823529411765	16	16	16	16
21.4545454545455	17.8823529411765	18.2068965517241	16	19.0476190476191	20.4651162790698
24.1818181818182	17.8823529411765	22.6206896551724	17.4883720930233	22.0952380952381	16
18.7272727272727	16	16	16	.	.
.	.	.	.	.	.
26.9090909090909	.	.	.	.	.
18.7272727272727	17.8823529411765	.	.	.	63.6279069767442
18.7272727272727	16	.	.	.	.
16	23.5294117647059	22.6206896551724	17.4883720930233	.	16
21.4545454545455	.	18.2068965517241	23.4418604651163	28.1904761904762	18.9767441860465
16	16	18.2068965517241	16	16	16
.	23.5294117647059	33.6551724137931	20.4651162790698	25.1428571428571	16
24.1818181818182	.	.	.	.	23.4418604651163
16	16	16	16	16	16
16	16	16	16	19.0476190476191	21.953488372093
24.1818181818182	.	.	.	16	.
21.4545454545455	16	.	16	.	.
18.7272727272727	16	16	16	.	16
16	16	16	16	16	16
18.7272727272727	16	18.2068965517241	20.4651162790698	22.0952380952381	16
18.7272727272727	16	20.4137931034483	20.4651162790698	20.5714285714286	18.9767441860465
.	21.6470588235294	24.8275862068966	.	.	.
46.5454545454545	.	.	.	.	.
16	16	16	.	.	16
16	17.8823529411765	31.448275862069	20.4651162790698	23.6190476190476	18.9767441860465
.	17.8823529411765	.	.	.	.
16	.	.	.	17.5238095238095	.
.	.	.	.	.	.
21.4545454545455	.	.	.	.	.
16	16	16	17.4883720930233	28.1904761904762	21.953488372093
.	.	.	.	.	.
.	34.8235294117647	18.2068965517241	.	.	.
18.7272727272727	25.4117647058824	19.5310344827586	20.4651162790698	.	21.953488372093
18.7272727272727	23.5294117647059	16	29.3953488372093	19.0476190476191	21.953488372093
21.4545454545455	19.7647058823529	18.2068965517241	24.9302325581395	17.5238095238095	.
16	16	18.2068965517241	17.4883720930233	16	17.4883720930233
16	17.8823529411765	16	16	.	.
29.6363636363636	19.7647058823529	22.6206896551724	20.4651162790698	16	17.4883720930233
21.4545454545455	17.8823529411765	22.6206896551724	.	.	.
16	16	18.2068965517241	16	16	16
32.3636363636364	21.6470588235294	22.6206896551724	.	.	27.906976744186
24.1818181818182	36.078431372549	18.2068965517241	23.4418604651163	20.5714285714286	21.953488372093
16	16	16	16	.	.
18.7272727272727	16	.	17.4883720930233	16	.
18.7272727272727	16	16	17.4883720930233	.	.
.	16	16	16	16	17.4883720930233
29.6363636363636	.	.	.	.	.
18.7272727272727	17.8823529411765	18.2068965517241	16	16	16
21.4545454545455	16	16	.	.	.
.	16	16	16	.	16
18.7272727272727	.	.	.	.	.
24.7272727272727	21.6470588235294	24.8275862068966	30.8837209302326	22.0952380952381	.
18.7272727272727	17.8823529411765	20.4137931034483	30.8837209302326	20.5714285714286	29.3953488372093
16	17.8823529411765	18.2068965517241	21.953488372093	20.5714285714286	18.9767441860465
.	17.8823529411765	.	.	.	27.906976744186
16	16	16	16	16	17.4883720930233
16	19.7647058823529	16	.	.	.
.	.	.	.	.	.
16	29.1764705882353	22.6206896551724	16	22.0952380952381	.
.	16	29.2413793103448	44.2790697674419	35.8095238095238	42.7906976744186
16	.	18.2068965517241	17.4883720930233	19.0476190476191	.
16	23.5294117647059	31.448275862069	65.1162790697675	40.3809523809524	45.7674418604651
35.0909090909091	19.7647058823529	16	20.4651162790698	17.5238095238095	16
21.4545454545455	.	.	.	.	.
19.3566433566434	.	18.2068965517241	23.4418604651163	22.0952380952381	18.9767441860465
16	16	16	16	16	17.4883720930233
40.5454545454545	17.8823529411765	16	16	16	44.2790697674419
18.7272727272727	16	.	.	.	.
16	16	16	17.4883720930233	28.1904761904762	21.953488372093
16	29.1764705882353	.	.	.	.
18.7272727272727	16	16	21.953488372093	19.2507936507937	21.953488372093
16	23.5294117647059	.	16	16	.
16	29.1764705882353	31.448275862069	.	.	.
18.7272727272727	17.8823529411765	20.4137931034483	30.8837209302326	20.5714285714286	29.3953488372093
.	17.8823529411765	16	23.4418604651163	25.1428571428571	.
18.7272727272727	29.1764705882353	.	.	16	.
.	21.6470588235294	18.2068965517241	27.906976744186	.	50.2325581395349
18.7272727272727	16	.	21.953488372093	19.0476190476191	20.4651162790698
16	.	.	.	20.5714285714286	.
16	19.7647058823529	22.6206896551724	21.953488372093	23.6190476190476	17.4883720930233
24.1818181818182	16	.	.	.	.
16	16	.	.	.	.
18.7272727272727	.	16	.	.	.
.	17.8823529411765	16	16	23.6190476190476	.
.	16	16	.	.	.
16	29.1764705882353	31.448275862069	.	.	.
35.0909090909091	40.4705882352941	42.4827586206897	38.3255813953488	.	17.4883720930233
26.9090909090909	21.6470588235294	27.0344827586207	20.4651162790698	22.0952380952381	18.9767441860465
.	16	16	.	.	17.4883720930233
16	16	16	16	16	17.4883720930233
16	17.8823529411765	18.2068965517241	20.4651162790698	17.5238095238095	18.9767441860465
26.9090909090909	16	22.6206896551724	18.9767441860465	23.6190476190476	17.4883720930233
18.7272727272727	16	16	16	.	.
32.3636363636364	.	24.8275862068966	.	.	.
26.9090909090909	16	24.8275862068966	16	17.5238095238095	17.4883720930233
.	16	16	.	.	.
16	29.1764705882353	.	.	.	.
18.7272727272727	.	16	.	.	.
16	19.7647058823529	18.2068965517241	.	63.2380952380952	.
.	21.6470588235294	18.2068965517241	.	.	16
.	.	.	.	16	17.4883720930233
16	17.8823529411765	18.2068965517241	18.9767441860465	17.5238095238095	20.4651162790698
26.9090909090909	59.2941176470588	31.448275862069	.	.	.
51.4545454545455	23.5294117647059	24.8275862068966	16	28.1904761904762	24.9302325581395
.	16	16	16	16	17.4883720930233
35.0909090909091	.	.	.	16	16
37.8181818181818	21.6470588235294	20.4137931034483	20.4651162790698	.	18.9767441860465
.	16	18.2068965517241	.	.	.
32.3636363636364	.	.	.	.	.
16	16	16	16	16	26.4186046511628
18.7272727272727	17.8823529411765	18.2068965517241	16	17.5238095238095	16
24.1818181818182	.	.	.	.	23.4418604651163
16	17.8823529411765	.	.	.	.
16	16	16	.	.	16
24.1818181818182	16	.	.	.	21.953488372093
16	19.7647058823529	22.6206896551724	21.953488372093	23.6190476190476	17.4883720930233
.	.	.	.	.	.
18.7272727272727	.	16	.	.	.
16	16	16	17.4883720930233	16	16
18.7272727272727	.	.	.	.	.
16	.	.	.	41.9047619047619	.
18.7272727272727	.	16	.	.	.
24.1818181818182	23.5294117647059	18.2068965517241	16	16	16
18.7272727272727	16	18.2068965517241	20.4651162790698	22.0952380952381	16
.	16	.	.	.	.
16	17.8823529411765	.	17.4883720930233	.	16
29.6363636363636	27.2941176470588	.	.	.	.
.	.	16	17.4883720930233	16	16
.	.	22.6206896551724	17.4883720930233	16	17.4883720930233
18.7272727272727	19.7647058823529	22.6206896551724	.	.	.
.	16	.	.	.	.
21.4545454545455	16	16	.	.	.
21.4545454545455	19.7647058823529	.	18.9767441860465	26.6666666666667	.
18.7272727272727	.	.	.	.	.
29.6363636363636	.	.	.	35.8095238095238	26.4186046511628
35.0909090909091	.	.	.	16	16
21.4545454545455	19.7647058823529	.	.	.	.
16	16	16	18.9767441860465	.	18.9767441860465
37.8181818181818	34.8235294117647	29.2413793103448	34.3184257602862	28.1904761904762	30.8837209302326
16	16	20.4137931034483	.	.	16
29.6363636363636	.	.	.	.	.
16	.	.	.	.	17.4883720930233
21.4545454545455	36.7058823529412	27.0344827586207	16	23.6190476190476	18.9767441860465
29.6363636363636	.	.	.	35.8095238095238	26.4186046511628
18.7272727272727	17.8823529411765	18.2068965517241	.	16	.
.	.	.	.	.	.
19.6363636363636	16	.	18.3813953488372	17.5238095238095	21.953488372093
18.7272727272727	.	.	.	.	.
.	16	16	16	16	35.3488372093023
21.4545454545455	.	.	.	.	.
16	16	18.2068965517241	16	16	16
32.3636363636364	17.8823529411765	38.0689655172414	.	.	16
.	16	16	.	.	17.4883720930233
16	16	20.4137931034483	.	.	18.9767441860465
.	.	.	.	.	.
18.7272727272727	17.8823529411765	18.2068965517241	17.4883720930233	19.0476190476191	16
51.4545454545455	.	.	.	.	.
24.1818181818182	.	.	.	.	.
16	16	16	18.9767441860465	17.5238095238095	17.4883720930233
16	16	20.4137931034483	.	.	18.9767441860465
16	16	.	.	32.7619047619048	.
18.7272727272727	16	16	16	16	16
16	19.7647058823529	16	16	16	16
32.3636363636364	16	16	16	.	18.9767441860465
16	16	16	16	16	16
48.7272727272727	57.4117647058824	80	35.3488372093023	23.6190476190476	.
.	21.6470588235294	18.2068965517241	.	.	16
24.1818181818182	.	24.8275862068966	24.9302325581395	19.0476190476191	18.9767441860465
16	16	18.2068965517241	.	.	.
.	59.2941176470588	60.1379310344828	.	.	.
16	19.7647058823529	16	16	16	17.4883720930233
24.1818181818182	16	20.4137931034483	20.4651162790698	22.0952380952381	.
21.4545454545455	16	16	16	16	16
18.7272727272727	21.6470588235294	20.4137931034483	17.4883720930233	16	17.4883720930233
46.5454545454545	.	.	.	.	.
18.7272727272727	16	16	16	16	.
21.4545454545455	27.2941176470588	27.0344827586207	20.4651162790698	31.2380952380952	.
18.7272727272727	20.0156862745098	.	.	20.5714285714286	16
.	21.6470588235294	16	.	.	.
26.9090909090909	.	.	.	.	.
40.5454545454545	19.7647058823529	24.8275862068966	21.953488372093	20.5714285714286	17.4883720930233
18.7272727272727	20.0156862745098	.	.	20.5714285714286	16
16	16	16	.	19.0476190476191	17.4883720930233
.	16	16	17.4883720930233	.	.
18.7272727272727	.	24.8275862068966	41.3023255813954	23.3142857142857	.
16	.	.	.	.	.
16	16	16	16	16	18.9767441860465
.	.	20.4137931034483	18.9767441860465	23.6190476190476	.
45.0909090909091	.	.	.	.	.
.	21.6470588235294	16	16	16	16
18.7272727272727	16	16	.	16	17.4883720930233
16	17.8823529411765	20.4137931034483	.	16	17.4883720930233
26.9090909090909	17.8823529411765	18.2068965517241	16	17.5238095238095	.
18.7272727272727	.	.	.	.	.
16	17.8823529411765	16	.	.	16
16	.	.	.	.	.
.	21.6470588235294	16	.	.	.
.	.	.	.	.	.
21.4545454545455	16	16	.	.	.
32.3636363636364	23.5294117647059	18.2068965517241	16	16	17.4883720930233
16	16	16	.	.	16
.	17.8823529411765	18.2068965517241	20.4651162790698	20.5714285714286	.
29.6363636363636	21.6470588235294	24.8275862068966	16	.	.
42.1818181818182	.	16	16	40.3809523809524	.
29.6363636363636	.	.	.	.	.
16	19.7647058823529	22.6206896551724	18.9767441860465	16	20.4651162790698
16	16	16	16	16	17.4883720930233
21.4545454545455	17.8823529411765	.	16	16	20.4651162790698
16	19.7647058823529	20.4137931034483	.	16	.
16	19.7647058823529	.	.	16	.
16	17.8823529411765	22.6206896551724	26.4186046511628	.	17.4883720930233
.	16	16	.	.	.
26.9090909090909	.	.	59.1627906976744	.	.
21.4545454545455	17.8823529411765	24.8275862068966	.	17.5238095238095	.
16	16	16	18.9767441860465	.	16
16	23.5294117647059	29.2413793103448	.	.	.
16	16	16	.	16	17.4883720930233
18.7272727272727	.	.	.	.	.
16	16	16	16	16	16
18.7272727272727	16	.	.	.	.
16	16	16	.	.	.
26.9090909090909	.	.	.	16	.
16	.	.	18.9767441860465	20.5714285714286	20.4651162790698
21.4545454545455	36.7058823529412	27.0344827586207	16	23.6190476190476	18.9767441860465
21.4545454545455	16	24.8275862068966	.	.	29.3953488372093
.	27.2941176470588	.	.	.	.
16	17.8823529411765	18.2068965517241	18.9767441860465	16	16
18.7272727272727	19.7647058823529	20.4137931034483	.	.	.
43.2727272727273	32.9411764705882	44.6896551724138	17.4883720930233	19.0476190476191	29.3953488372093
18.7272727272727	16	.	.	16	17.4883720930233
16	16	18.2068965517241	.	20.5714285714286	.
16	16	.	.	.	.
16	16	18.2068965517241	16	18.4380952380952	.
